id,order
2079,i have some friends coming over so i'll take a medium margarita pizza with stuff crust and make it a veggies lover
2080,i ill try the 11 Club soda just one coke and one diet sprite i appreciate it
2081,good evening i want to order a large-size sureme pie with ham and pickled onions please
2082,i'm all ready to ordr okay please give me a large-size oregano pie with cheese and banana peppers
2083,i'm ready to settle or one pizza with cucumber and sausage toppings no olives
2084,for today i just want a new york style pizza topped with sauce and chicken
2085,lets decide on 1 xl pizza and i'd like shrimp and black olives on it but absolutely no tuna that's all for today
2086,i would like to place an order for 3 Hot cocolate along with a coke and a diet sprite
2087,i am tying to order 2 medium-sized high-rise pizza with a gluten-free crust and sun-dried tomatoes
2088,i'll jus take a lunch pepperoni and balsamic glaze pie hold the italian sausage
2089,i'd love o have a lunch pie along with chicken and add some more cheese but hold onions
2090,lets get a large-size pie with pine apple and anchovies and no broccoli
2091,set me up ith fiften pizzas with lemon zest and green ppper but do not add pineapple
2092,could i get a medium pie with banana peppers and jalepeno peppers and no cmin please
2093,i'd liketo secure a supreme pizza with abunch of yellow pppers no pesto
2094,good evening i want to order a onions and sauteed spinach pizza with no mushrooms please
2095,1 large-size pizza with just roasted tomatoes and 1 large pizza with red peppers and beef on it
2096,i'm craving 1 personal pie with mushroom onions and pineapple please
2097,get me pleae nine pies with suff crust sweet corn but i need to avoid banana pepper
2098,i'll go for a total of eleven Oat milk one fanta and one small doctor pepper
2099,i am just ordering soft drinks tonight give me six large-size dr pepper
2100,my order tonight is for a mediumsized pickled onions and gruyere cheese pie with no pesto
2101,lt me pick a thin crust pizza with zucchini and no a little bit parsey please
2102,i'm going to order 1 lunch pizza with red cabbage and feta heese but no pepperoni
2103,good evening i need one medium-sized pizza with green olives and grilled chicken one medium-sized pizza with green olives grilled chicken and low fat cheese and one medium pizza with green olives and green peppers
2104,please order 1 xl pie along with prawns roasted red onion but hold pesto
2105,i want thirteen sprite along with three fantas which are in small size and one doctor pepper in large size
2106,let's put in for a pizza with black olive and bbq sauce as toppings and make sure there is no tuna on it okay
2107,placemy order for a peronal pie with little cheese and ham but avoid pesto
2108,i'll go for a total f a small pie and for toppings make them arugula buffalo sauce as well as zuchini i appreciate it
2109,good evening for tonight i'd like to try a medium bacon shimp pizza with no peppers
2110,i like to try 12 large-size pizzas and please do them both with broccoli and bbq sauce and make sure there's no alfredo chicken
2111,i have some friends coming over so i'll take 12 stuffed rust pizzas with beef and pineapple
2112,i want you to put in an orde for a xl sized pizza with kimchi no tomato sauce and double cheese please
2113,i'd lve to place an order for 1 medium-sized oregano and tuna pie and no pesto please
2114,howabout fixing me up with a mediu-sized pizza and please for toppings i'll take shrimp and tuna and i'd like all the meats thank you
2115,today i need a vegetarian pizza with brocoli and pineapple
2116,i'm ordering a medim-size chorizo and sausage pizza with no ham
2117,i only want a pizza with tuna and onions make it medium-size and add a medium-size Chai tea latte with it
2118,i'm having a bunch of people over tonight so i need 1 coca-colas six medium-sized diet cokes and a medium fanta please
2119,how about grabbing a med big meat pizza with duck and leave off the peppers
2120,iguess i'll get 1 extra large leeks broccoli and onion pie please
2121,today i'd like a small pizza with cumin onions and olives add a kombucha too
2122,do two large spites one medium sprite and an little large big meat pizza with little leeks and little mushrooms
2123,i would like to try the 1 small pizza with extra mint roasted tomatoes and no truffle oil please
2124,my order today is for a pizza in xl size along with poppy seds and pesto and supreme
2125,i only want a pizza in medium size along with green olives and tomatoe sauce but without additional cheese
2126,can i please get a medium pizza with vegan pepperoni cheeseburger but avoid sauteed spinach
2127,would like a a dizzle large pie with pasley and sausage but hold make sure you hold that a dizzle cheese
2128,how about fixing me up with a medium-size pizza with ham and sausage and a can of dr peppr
2129,i would like to try the a medium pie with mushrooms and double cheese and ham
2130,i think i'll order a large basil pizza with red cabbage on top
2131,do four medium-sized pizzas with red onion and onions and add four cans of sprite with it
2132,please getme a pie with bell peppers cheddar cheese and no basil
2133,please get e a extra large high-rise pine apple and chicken pizza
2134,i'd appreciate a xl pizza with cumin sriracha sauce and onions
2135,could i plce an order? thirteen medium-sized pizzas with basl and mushrooms and one small pizza with heavy on cheese
2136,i'm ready to settle for 8 smll specialty all the veggies pizzas
2137,i am trying to order 1 pizza along with pickles and olive please avoid hawaiian
2138,i'd love to try out a small pesto sauce and roasted garlic pizza no beef
2139,how about adding fifteen zucchini olive and tuna pie
2140,i'm leaning toward a med pie along with tuna and some heavy on cheese but hold pepperoni
2141,sort me out ith a pie with green olives and bacn add some a little bit cheese please
2142,a extra lage pie with heavy n olive tomatoe sauce without pesto
2143,i would like to have a medium-sze pizza with red peppers and mushrooms but no a bnch of cheese please
2144,i'm in the mod to try a pizza with truffle oil red peppers and duck
2145,pu up a hawaiian pie with tomato sauce and shrimp toppings
2146,hook me up with a luch bacon and chicken pie without olives please
2147,i'l try 4 combination shrmp and pepper pizzas
2148,can you arange two large pies with italian sausage parsley but i need to avoid ham
2149,please rder me two small pizzas with extra banana pepper and light beef
2150,please i would like 10 die cokes two dr peppers and a sprite
2151,i'd prefer to go with a mediu-sized sweet corn and caramelized oions pie with no peppers
2152,hi how are you okay today i'd like to order a pizza with olive and prosciutto toppings but please don't put any pepperonis on it
2153,i will try the a large-size tomato sauce and pineapple pie no litte cheese
2154,let me pick a xl capers pizza with a little bit parasean
2155,how about placing an order for a medium-sized pizza with onions peppers but hold ham
2156,i need you to begin an order for 5 xl salami pizzas with all the meats and no olives
2157,for today i just want a pizza and i want banana peppers on it i guess i want duck also but definitely no sun-dried tomatoes okay that's it
2158,good evening i want a margrita sauce and mushrooms pie
2159,i will go or a medium-size shrimp and olive pizza with no ground beef please
2160,repeat my oder for a lare-size basil pizza woth kichi
2161,lets make it thirteen large pies with spicy red sauce chicken but i need to avoid ham
2162,i ned to order a pizza with bbq chicken and smoked salmon toppings but please don't put any onions on it
2163,i'd be nterested in a salami and bbq chicken pie with no cheese
2164,place my order for a pizza and please put some balsamic glaze on there with meatball and beef okay
2165,give me 1 large-size pie along with black beans and some a little bit cheese and pesto
2166,place an order for a pizza with banana peppers and grilled chicken but i don't want bbq chicken on it thanks
2167,could you give me fiften pizzas make them both lnch i want leeks onions and pesto as well thanks a lot
2168,i want to have a medim mushroom and sausage pie with no pineapple
2169,i'll make my choice as a smll pizza with red onion and garlic powder
2170,i wanted t have a medium spicy red sauce bbq chicken and tomatoes pizza
2171,can you arange a lunch pizza with pesto sauce and tomatoes and no red onon please
2172,i think i'll have a medium-size black olive pizza with cumin and lettuce
2173,let me prefer a medium pizza with mint on it
